id,nodes,version
429955906,5,1
429955907,5,1
429955908,5,1
429955909,5,1
429955910,5,1
429955911,5,1
429955912,5,1
429955913,5,1
429955914,5,1
429955915,5,1
429955916,5,1
429955917,5,1
429955918,5,1
429955919,5,1
429955920,5,1
429955921,5,1
429955922,5,1
429955923,5,1
429955924,5,1
429955925,5,1
429955926,5,1
429955927,5,1
429955928,5,1
429955929,5,1
429955930,5,1
429955931,5,1
429955932,5,1
429955934,5,1
429955935,5,1
429955936,5,1
429955937,5,1
429955938,5,1
429955939,5,1
429955940,5,1
429955941,5,1
429955942,5,1
429955943,5,1
429955944,5,1
429955945,5,1
429955946,5,1
429955947,5,1
429955948,5,1
429955949,5,1
429955950,5,1
429955951,5,1
429955952,5,1
429955953,5,1
429955954,5,1
429955955,5,1
429955956,5,1
429955957,5,1
429955958,5,1
429955959,5,1
429955960,5,1
429955961,5,1
429955962,5,1
429955963,5,1
429955964,5,1
429955965,5,1
429955966,5,1
429955967,5,1
429955968,5,1
429955969,5,1
429955970,5,1
429955971,5,1
429955972,5,1
429955973,5,1
429955974,5,1
429955975,5,1
429955976,5,1
429955977,5,1
429955978,5,1
429955979,5,1
429955980,5,1
429955981,5,1
429955982,5,1
429955983,5,1
429955984,5,1
429955985,5,1
429955986,5,1
429955987,5,1
429955988,5,1
429955989,5,1
429955990,5,1
429955991,5,1
429955992,5,1
429955993,5,1
429955994,5,1
429955995,5,1
429955996,5,1
429955997,5,1
429955998,5,1
429955999,5,1
429956000,5,1
429956001,5,1
429956002,5,1
429956003,5,1
429956004,5,1
429956005,5,1
429956006,5,1
429956007,5,1
429956008,5,1
429956009,5,1
429956010,5,1
429956011,5,1
429956012,5,1
429956013,5,1
429956014,5,1
429956015,5,1
429956016,5,1
429956017,5,1
429956018,5,1
429956019,5,1
429956020,5,1
429956021,5,1
429956022,5,1
429956023,5,1
429956025,5,1
429956027,5,1
429956028,5,1
429956029,5,1
429956030,5,1
429956031,5,1
429956032,5,1
429956033,5,1
429956034,5,1
429956035,5,1
429956036,5,1
429956037,5,1
429956039,5,1
429956041,5,1
429956044,5,1
429956047,5,1
429956050,5,1
429956055,5,1
429956058,5,1
429956061,5,1
429956062,5,1
429956063,5,1
429956064,5,1
429956065,5,1
429956066,5,1
429956067,5,1
429956068,5,1
429956069,5,1
429956070,5,1
429956071,5,1
429956072,5,1
429956073,5,1
429956074,5,1
429956075,5,1
429956076,5,1
429956077,5,1
429956078,5,1
429956079,5,1
429956080,5,1
429956081,5,1
429956082,5,1
429956083,5,1
429956084,5,1
429956085,5,1
429956086,5,1
429956087,5,1
429956088,5,1
429956089,5,1
429956090,5,1
429956091,5,1
429956092,5,1
429956093,5,1
429956094,5,1
429956095,5,1
429956096,5,1
429956097,5,1
429956098,5,1
429956099,5,1
429956100,5,1
429956101,5,1
429956102,5,1
429956103,5,1
429956104,5,1
429956105,5,1
429956106,5,1
429956107,5,1
429956108,5,1
429956109,5,1
429956110,5,1
429956111,5,1
429956112,5,1
429956113,5,1
429956114,5,1
429956115,5,1
429956116,5,1
429956117,5,1
429956118,5,1
429956119,5,1
429956120,5,1
429956121,5,1
429956122,5,1
429956123,5,1
429956124,5,1
429956125,5,1
429956126,5,1
429956127,5,1
429956128,5,1
429956129,5,1
429956130,5,1
429956131,5,1
429956132,5,1
429956133,5,1
429956134,5,1
429956135,5,1
429956136,5,1
429956137,5,1
429956138,5,1
429956139,5,1
429956140,5,1
429956141,5,1
429956142,5,1
429956143,5,1
429956144,5,1
429956145,5,1
429956146,5,1
429956147,5,1
429956148,5,1
429956149,5,1
429956150,5,1
429956151,5,1
429956152,5,1
429956153,5,1
429956154,5,1
429956155,5,1
429956156,5,1
429956157,5,1
429956158,5,1
429956159,5,1
429956160,5,1
429956161,5,1
429956162,5,1
429956163,5,1
429956164,5,1
429956165,5,1
429956166,5,1
429956167,5,1
429956168,5,1
429956169,5,1
429956170,5,1
429956171,5,1
429956172,5,1
429956173,5,1
429956174,6,1
429956175,5,1
429956176,5,1
429956177,5,1
429956178,5,1
429956179,5,1
429956180,5,1
429956181,5,1
429956182,5,1
429956183,5,1
429956184,5,1
429956185,5,1
429956186,5,1
429956187,5,1
429956188,5,1
429956189,5,1
429956190,5,1
429956191,5,1
429956192,5,1
429956193,5,1
429956194,5,1
429956195,5,1
429956196,5,1
429956197,5,1
429956198,5,1
429956199,5,1
429956200,5,1
429956201,5,1
430040611,5,1
430040612,5,1
430040613,5,1
430040614,5,1
430040615,5,1
430040616,5,1
430040617,5,1
430040618,5,1
430040619,5,1
430040620,5,1
430040621,5,1
430040622,5,1
430040623,5,1
430040624,5,1
430040625,5,1
430040626,5,1
430040627,5,1
430040628,5,1
430040629,5,1
430040630,5,1
430040631,5,1
430040632,5,1
430040633,5,1
430040634,5,1
430040635,5,1
430040636,5,1
430040637,5,1
430040638,5,1
430040639,5,1
430040640,5,1
430040641,5,1
430040642,5,1
430040643,5,1
430040644,5,1
430040645,5,1
430040646,5,1
430040647,5,1
430040648,5,1
430040649,5,1
430040650,5,1
430040651,5,1
430040652,5,1
430040653,5,1
430040654,5,1
430040655,5,1
430040656,5,1
430040657,5,1
430040658,5,1
430040659,5,1
430040660,5,1
430040661,5,1
430040662,5,1
430040664,5,1
430040666,5,1
430040668,5,1
430040670,5,1
430040673,5,1
430040675,5,1
430040678,5,1
430040680,5,1
430040683,5,1
430040686,5,1
430040689,5,1
430040692,5,1
430040694,5,1
430040697,5,1
430040699,5,1
430040700,5,1
430040701,5,1
430040702,5,1
430040703,5,1
430040704,5,1
430040705,5,1
430040706,5,1
430040707,5,1
430040708,5,1
430040709,5,1
430040710,5,1
430040711,5,1
430040712,5,1
430040713,5,1
430040714,5,1
430040715,5,1
430040716,5,1
430040717,5,1
430040718,5,1
430040719,5,1
430040720,5,1
430040721,5,1
430040723,5,1
430040725,5,1
430040727,5,1
430040729,5,1
430040731,5,1
430040733,5,1
430040735,5,1
430040736,5,1
430040738,5,1
430040740,5,1
430040742,5,1
430040744,5,1
430040746,5,1
430040747,5,1
430040748,5,1
430040749,5,1
430040750,5,1
430040751,5,1
430040752,5,1
430040753,5,1
430040754,5,1
430040755,5,1
430040756,5,1
430040757,5,1
430040758,5,1
430040759,5,1
430040760,5,1
430040761,5,1
430040762,5,1
430040763,5,1
430040764,5,1
430040765,5,1
430040766,5,1
430040767,5,1
430040769,5,1
430040770,5,1
430040771,5,1
430040772,5,1
430040773,5,1
430040774,5,1
430040775,5,1
430040776,5,1
430040777,5,1
430040778,5,1
430040779,5,1
430040780,5,1
430040781,5,1
430040782,5,1
430040783,5,1
430040784,5,1
430040785,5,1
430040786,5,1
430040787,5,1
430040788,5,1
430040789,5,1
430040790,5,1
430040791,5,1
430040792,5,1
430040793,5,1
430040794,5,1
430040795,5,1
430040796,5,1
430040797,5,1
430040798,5,1
430040799,5,1
430040800,5,1
430040801,5,1
430040802,5,1
430040803,5,1
430040804,5,1
430040805,5,1
430040806,5,1
430040807,5,1
430040808,5,1
430040809,5,1
430040810,5,1
430040811,5,1
430040812,5,1
430040813,5,1
430040814,5,1
430040815,5,1
430040816,5,1
430040817,5,1
430040818,5,1
430040819,5,1
430040820,5,1
430040821,5,1
430040822,5,1
430040823,5,1
430040824,5,1
430040825,5,1
430040826,5,1
430040827,5,1
430040828,5,1
430040829,5,1
430040830,5,1
430040831,5,1
430040832,5,1
430040833,5,1
430040834,5,1
430040835,5,1
430040836,5,1
430040837,5,1
430040838,5,1
430040839,5,1
430040840,5,1
430040841,5,1
430040842,5,1
430040843,5,1
430040844,5,1
430040845,5,1
430040846,5,1
430040847,5,1
430040848,5,1
430040849,5,1
430040850,5,1
430040851,5,1
430040852,5,1
430040853,5,1
430040854,5,1
430040855,5,1
430040856,5,1
430040857,5,1
430040858,5,1
430040859,5,1
430040860,5,1
430040861,5,1
430040862,5,1
430040863,5,1
430040864,5,1
430040865,5,1
430040866,5,1
430040867,5,1
430040868,5,1
430040869,5,1
430040870,5,1
430040871,5,1
430040872,5,1
430040873,5,1
430040874,5,1
430040875,5,1
430040876,5,1
430040877,5,1
430040878,5,1
430040879,5,1
430040880,5,1
430040881,5,1
430040882,5,1
430040883,5,1
430040884,5,1
430040885,5,1
430040886,5,1
430040887,5,1
430040888,5,1
430040889,5,1
430040890,5,1
430040891,5,1
430040892,5,1
430040893,5,1
430040894,5,1
430040895,5,1
430040896,5,1
430040897,5,1
430040898,5,1
430040899,5,1
430040900,5,1
430040901,5,1
430040902,5,1
430040903,5,1
430040904,5,1
430040905,5,1
430040906,5,1
430040907,5,1
430040908,5,1
430040909,5,1
430040910,5,1
430040911,5,1
430040912,5,1
430040913,5,1
430040914,5,1
430040915,5,1
430040916,5,1
430040917,5,1
430040918,5,1
430040919,5,1
430040920,5,1
430040921,5,1
430040922,5,1
430040923,5,1
430040924,5,1
430040925,5,1
430040926,5,1
430040927,5,1
430040928,5,1
430040929,5,1
430040930,5,1
430040931,5,1
430040932,5,1
430040933,5,1
430040934,5,1
430040935,5,1
430040936,5,1
430040937,5,1
430040938,5,1
430040939,5,1
430040940,5,1
430040941,5,1
430040942,5,1
430040943,5,1
430040944,5,1
430040945,5,1
430040946,5,1
430040947,5,1
430040948,5,1
430040949,5,1
430040950,5,1
430040952,5,1
430040955,5,1
430040957,5,1
430040959,5,1
430040962,5,1
430040964,5,1
430040967,5,1
430040970,5,1
430040972,5,1
430040975,5,1
430040977,5,1
430040978,5,1
430040979,5,1
430040980,5,1
430040981,5,1
430040982,5,1
430040983,5,1
430040984,5,1
430040985,5,1
430040986,5,1
430040987,5,1
430040988,5,1
430040989,5,1
430040990,5,1
430040991,5,1
430040992,5,1
430040993,5,1
430040994,5,1
430040995,5,1
430040996,5,1
430040997,5,1
430040998,5,1
430040999,5,1
430041000,5,1
430041001,5,1
430041002,5,1
430041003,5,1
430041004,5,1
430041005,5,1
430041006,5,1
430041007,5,1
430041008,5,1
430041009,5,1
430041010,5,1
430041011,5,1
430041012,5,1
430041013,5,1
430041014,5,1
430051533,5,1
430051534,5,1
430051536,5,1
430051538,5,1
430051540,5,1
430051544,5,1
430051545,5,1
430051548,5,1
430051552,5,1
430051554,5,1
430051557,5,1
430051559,5,1
430051560,5,1
430051561,5,1
430051562,5,1
430051563,5,1
430051564,5,1
430051565,5,1
430051566,5,1
430051567,5,1
430051568,5,1
430051569,5,1
430051570,5,1
430051571,5,1
430051572,5,1
430051573,5,1
430051574,5,1
430051575,5,1
430051576,5,1
430051577,5,1
430051578,5,1
430051579,5,1
430051580,5,1
430051581,5,1
430051582,5,1
430051583,5,1
430051584,5,1
430051585,5,1
430051586,5,1
430051587,5,1
430051588,5,1
430051589,5,1
430051590,5,1
430051591,5,1
430051592,5,1
430051594,5,1
430051597,5,1
430051604,5,1
430051610,5,1
430051614,5,1
430051618,5,1
430051622,5,1
430051624,5,1
430051625,5,1
430051626,5,1
430051627,5,1
430051628,5,1
430051629,5,1
430051630,5,1
430051631,5,1
430051632,5,1
430051633,5,1
430051634,5,1
430051635,5,1
430051636,5,1
430051637,5,1
430051638,5,1
430051639,5,1
430051640,5,1
430051641,5,1
430051642,5,1
430051643,5,1
430051644,5,1
430051645,5,1
430051646,5,1
430051647,5,1
430051648,5,1
430051649,5,1
430051650,5,1
430051651,5,1
430051652,5,1
430051653,5,1
430051654,5,1
430051655,5,1
430051656,5,1
430051657,5,1
430051658,5,1
430051659,5,1
430051660,5,1
430051661,5,1
430051662,5,1
430051663,5,1
430051664,5,1
430051665,5,1
430051666,5,1
430051667,5,1
430051668,5,1
430051669,5,1
430051670,5,1
430051671,5,1
430051672,7,1
430051673,5,1
430051674,5,1
430051675,5,1
430051676,5,1
430051677,5,1
430051678,5,1
430051679,5,1
430051680,5,1
430051681,5,1
430051682,5,1
430051683,5,1
430051684,5,1
430051685,5,1
430051686,5,1
430051687,5,1
430051688,5,1
430051689,5,1
430051690,5,1
430051691,5,1
430051692,5,1
430051693,5,1
430051694,5,1
430051695,5,1
430051696,5,1
430051697,5,1
430051698,5,1
430051699,5,1
430051700,5,1
430051701,5,1
430051702,5,1
430051703,5,1
430051704,5,1
430051705,5,1
430051706,5,1
430051707,5,1
430051708,5,1
430051709,5,1
430051710,5,1
430051711,5,1
430051712,5,1
430051713,5,1
430051714,5,1
430051715,5,1
430051716,5,1
430051717,5,1
430051718,5,1
430051719,5,1
430051720,5,1
430051721,5,1
430051722,5,1
430051723,5,1
430051724,5,1
430051725,5,1
430051726,5,1
430051727,5,1
430051728,5,1
430051729,5,1
430051730,5,1
430051731,5,1
430051732,5,1
430051733,5,1
430051734,5,1
430051736,5,1
430051737,5,1
430051738,5,1
430051739,5,1
430051740,5,1
430051741,5,1
430051742,5,1
430051743,5,1
430051744,5,1
430051745,5,1
430051746,5,1
430051747,5,1
430051748,5,1
430051749,5,1
430051750,5,1
430051751,5,1
430051752,5,1
430051753,5,1
430051754,5,1
430051755,5,1
430051756,5,1
430051757,5,1
430051758,5,1
430051759,5,1
430051760,5,1
430051761,5,1
430051762,5,1
430051763,5,1
430051764,5,1
430051765,5,1
430051766,5,1
430051767,5,1
430051768,5,1
430051769,5,1
430051770,5,1
430051773,5,1
430051775,5,1
430051776,5,1
430051777,5,1
430051778,5,1
430051779,5,1
430051780,5,1
430051781,5,1
430051782,5,1
430051783,5,1
430051784,5,1
430051785,5,1
430051786,5,1
430051787,5,1
430051788,5,1
430051789,5,1
430051790,5,1
430051791,5,1
430051792,5,1
430051793,5,1
430051794,5,1
430051795,5,1
430051796,5,1
430051797,5,1
430051798,5,1
430051799,5,1
430051800,5,1
430051801,5,1
430051802,5,1
430051804,5,1
430051805,5,1
430051806,5,1
430051807,5,1
430077120,4,1
430077121,5,1
430080000,5,1
430080001,5,1
430080002,5,1
430080003,5,1
430080004,5,1
430080005,5,1
430080006,5,1
430080007,5,1
430080008,5,1
430080009,5,1
430080010,5,1
430080011,5,1
430080012,5,1
430080013,5,1
430080014,5,1
430080015,5,1
430080016,5,1
430080017,5,1
430080018,5,1
430080019,5,1
430080020,5,1
430080021,5,1
430080022,5,1
430080023,5,1
430080024,5,1
430080025,5,1
430080026,5,1
430080027,5,1
430080028,5,1
430080029,5,1
430080030,5,1
430080031,5,1
430080032,5,1
430080033,5,1
430080034,5,1
430080035,5,1
430080036,5,1
430080037,5,1
430080038,5,1
430080039,5,1
430080040,5,1
430080041,5,1
430080042,5,1
430080043,5,1
430080044,5,1
430080045,5,1
430080046,5,1
430080047,5,1
430080048,5,1
430080049,5,1
430080050,5,1
430080051,5,1
430080052,5,1
430080053,5,1
430080054,5,1
430080055,5,1
430080056,5,1
430080057,5,1
430080058,5,1
430080059,5,1
430080060,5,1
430080061,5,1
430080062,5,1
430080063,5,1
430080064,5,1
430080065,5,1
430080066,5,1
430080067,5,1
430080068,5,1
430080069,5,1
430080070,5,1
430080071,5,1
430080072,5,1
430080073,5,1
430080074,5,1
430080075,5,1
430080076,5,1
430080077,5,1
430080078,5,1
430080079,5,1
430080080,5,1
430080081,5,1
430080082,5,1
430080083,5,1
430080084,5,1
430080085,5,1
430080086,5,1
430080087,5,1
430080088,5,1
430080089,5,1
430080090,5,1
430080091,5,1
430080092,5,1
430080093,5,1
430080094,5,1
430080095,5,1
430080096,5,1
430080097,5,1
430080098,5,1
430080099,5,1
430080100,5,1
430080101,5,1
430080102,5,1
430080103,5,1
430080104,5,1
430080105,5,1
430080106,5,1
430080107,5,1
430080108,5,1
430080109,5,1
430080110,5,1
430080111,5,1
430080112,5,1
430080113,5,1
430080114,5,1
430080115,5,1
430080116,5,1
430080117,5,1
430080118,5,1
430080119,5,1
430080120,5,1
430080121,5,1
430080122,5,1
430080123,5,1
430080124,5,1
430080125,5,1
430080126,5,1
430080127,5,1
430080128,5,1
430080129,5,1
430080130,5,1
430080131,5,1
430080132,5,1
430080133,5,1
430080134,5,1
430080135,5,1
430080136,5,1
430080137,5,1
430080138,5,1
430080139,5,1
430080140,5,1
430080141,5,1
430080142,5,1
430080143,5,1
430080144,5,1
430080145,5,1
430080146,5,1
430080147,5,1
430080148,5,1
430080149,5,1
430080150,5,1
430080151,5,1
430080152,5,1
430080153,5,1
430080154,5,1
430080155,5,1
430080156,5,1
430080157,5,1
430080158,5,1
430080159,5,1
430080160,5,1
430080161,5,1
430080162,5,1
430080163,5,1
430080164,5,1
430080165,5,1
430080166,5,1
430080167,5,1
430080168,5,1
430080169,5,1
430080170,5,1
430080171,5,1
430080172,5,1
430080173,5,1
430080174,5,1
430080175,5,1
430080176,5,1
430080177,5,1
430080178,5,1
430080179,5,1
430080180,5,1
430080181,5,1
430080182,5,1
430080183,5,1
430080184,5,1
430080185,5,1
430080186,5,1
430080187,5,1
430080188,5,1
430080189,5,1
430080190,5,1
430080191,5,1
430080192,5,1
430080193,5,1
430080194,5,1
430080195,5,1
430080196,5,1
430080197,5,1
430080199,5,1
430080202,5,1
430080203,5,1
430080204,5,1
430080205,5,1
430080206,5,1
430080208,5,1
430080209,5,1
430080211,5,1
430080212,5,1
430080214,5,1
430080215,5,1
430080216,5,1
430080217,5,1
430080219,5,1
430080220,5,1
430080222,5,1
430080223,5,1
430080225,5,1
430080226,5,1
430080228,5,1
430080229,5,1
430080231,5,1
430080232,5,1
430080233,5,1
430080234,5,1
430080236,5,1
430080238,5,1
430080240,5,1
430080241,5,1
430080242,5,1
430080244,5,1
430080245,5,1
430080246,5,1
430080247,5,1
430080249,5,1
430080251,5,1
430080252,5,1
430080254,5,1
430080255,5,1
430080258,5,1
430080259,5,1
430080260,5,1
430080262,5,1
430080264,5,1
430080265,5,1
430080266,5,1
430080268,5,1
430080269,5,1
430080270,5,1
430080272,5,1
430080274,5,1
430080275,5,1
430080276,5,1
430080278,5,1
430080279,5,1
430080280,5,1
430080281,5,1
430080282,5,1
430080283,5,1
430080285,5,1
430080286,5,1
430080288,5,1
430080290,5,1
430080292,5,1
430080293,5,1
430080295,5,1
430080297,5,1
430080299,5,1
430080300,5,1
430080303,5,1
430080304,5,1
430080306,5,1
430080307,5,1
430080309,5,1
430080310,5,1
430080311,5,1
430080312,5,1
430080314,5,1
430080315,5,1
430080317,5,1
430080318,5,1
430080320,5,1
430080322,5,1
430080323,5,1
430080325,5,1
430080327,5,1
430080328,5,1
430080329,5,1
430080330,5,1
430080331,5,1
430080332,5,1
430080333,5,1
430080334,5,1
430080335,5,1
430080336,5,1
430080337,5,1
430080338,5,1
430080339,5,1
430080340,5,1
430080341,5,1
430080342,5,1
430080343,5,1
430080344,5,1
430080345,5,1
430080346,5,1
430080347,5,1
430080348,5,1
430080349,5,1
430080350,5,1
430080351,5,1
430080352,5,1
430080353,5,1
430080354,5,1
430080355,5,1
430080356,5,1
430080357,5,1
430080358,5,1
430080359,5,1
430080360,5,1
430080361,5,1
430080362,5,1
430080363,5,1
430080364,5,1
430080365,5,1
430080366,5,1
430080367,5,1
430080368,5,1
430080369,5,1
430080370,5,1
430080371,5,1
430080372,5,1
430080373,5,1
430080374,5,1
430080375,5,1
430080376,5,1
430080377,5,1
430080378,5,1
430080379,5,1
430080380,5,1
430080381,5,1
430080382,5,1
430080383,5,1
430080384,5,1
430080385,5,1
430080386,5,1
430080387,5,1
430080388,5,1
430080389,5,1
430080390,5,1
430080391,5,1
430080392,5,1
430080393,5,1
430080394,5,1
430080395,5,1
430080396,5,1
430080397,5,1
430080398,5,1
430080399,5,1
430080400,5,1
430080401,5,1
430080402,5,1
430080403,5,1
430080404,5,1
430080405,5,1
430080406,5,1
430080407,5,1
430080408,5,1
430080409,5,1
430080410,5,1
430080411,5,1
430080412,5,1
430080413,5,1
430080414,5,1
430080415,5,1
430080416,5,1
430080417,5,1
430080418,5,1
430080419,5,1
430080420,5,1
430080421,5,1
430080422,5,1
430080423,5,1
430080424,5,1
430080425,5,1
430080426,5,1
430080427,5,1
430080428,5,1
430080429,5,1
430080430,5,1
430080431,5,1
430080432,5,1
430080433,5,1
430080434,5,1
430080435,5,1
430080436,5,1
430080437,5,1
430080438,5,1
430080439,5,1
430080440,5,1
430080441,5,1
430080442,5,1
430080443,5,1
430080444,5,1
430080445,5,1
430080446,5,1
430080447,5,1
430080448,5,1
430080449,5,1
430080450,5,1
430080451,5,1
430080452,5,1
430080453,5,1
430080454,5,1
430080455,5,1
430080456,5,1
430080457,5,1
430080458,5,1
430080459,5,1
430080460,5,1
430080461,5,1
430080462,5,1
430080463,5,1
430080464,5,1
430080465,5,1
430080466,5,1
430080467,5,1
430080468,5,1
430080469,5,1
430080470,5,1
430080471,5,1
430080472,5,1
430080473,5,1
430080474,5,1
430080475,5,1
430080476,5,1
430080477,5,1
430080478,5,1
430080479,5,1
430080480,5,1
430080481,5,1
430080482,5,1
430080483,5,1
430080484,5,1
430080485,5,1
430080486,5,1
430080487,5,1
430080488,5,1
430080489,5,1
430080490,5,1
430080491,5,1
430080492,5,1
430080493,5,1
430080494,5,1
430080495,5,1
430080496,5,1
430080498,5,1
430080501,5,1
430080503,5,1
430080504,5,1
430080505,5,1
430080506,5,1
430080507,5,1
430080508,5,1
430080509,5,1
430080510,5,1
430080511,5,1
430080512,5,1
430080513,5,1
430080514,5,1
430080515,5,1
430080516,5,1
430080517,5,1
430080518,5,1
430080519,5,1
430080520,5,1
430080521,5,1
430080522,5,1
430080523,5,1
430080524,5,1
430080525,5,1
430080526,5,1
430080527,5,1
430080528,5,1
430080529,5,1
430080530,5,1
430080531,5,1
430080532,5,1
430080533,5,1
430080534,5,1
430080535,5,1
430080536,5,1
430080537,5,1
430080538,5,1
430080539,5,1
430080540,5,1
430080541,5,1
430080542,5,1
430080543,5,1
430080544,5,1
430080545,5,1
430080546,5,1
430080547,5,1
430080548,5,1
430080549,5,1
430080550,5,1
430080551,5,1
430080552,5,1
430080553,5,1
430080554,5,1
430080555,5,1
430080556,5,1
430080557,5,1
430080558,5,1
430080559,5,1
430080560,5,1
430080561,5,1
430080562,5,1
430080563,5,1
430080564,5,1
430080565,5,1
430080566,5,1
430080567,5,1
430080568,5,1
430080569,5,1
430080570,5,1
430080571,5,1
430080572,5,1
430080573,5,1
430080574,5,1
430080575,5,1
430080576,5,1
430080577,5,1
430080578,5,1
430080579,5,1
430080580,5,1
430080581,5,1
430080582,5,1
430080583,5,1
430080584,5,1
430080585,5,1
430089862,5,1
430089863,5,1
430089864,5,1
430089865,5,1
430089866,5,1
430089867,5,1
430089868,5,1
430089869,5,1
430089870,5,1
430089871,5,1
430089872,5,1
430089873,5,1
430089874,5,1
430089875,5,1
430089876,5,1
430089877,5,1
430089878,5,1
430089879,5,1
430089880,5,1
430089881,5,1
430089882,5,1
430089883,5,1
430089884,5,1
430089885,5,1
430089886,5,1
430089887,5,1
430089888,5,1
430089889,5,1
430089890,5,1
430089891,5,1
430089892,5,1
430089893,5,1
430089894,5,1
430089895,5,1
430089896,5,1
430089897,5,1
430089898,5,1
430089899,5,1
430089900,5,1
430089901,5,1
430089902,7,1
430089903,5,1
430089904,5,1
430089905,5,1
430089906,5,1
430089907,5,1
430089908,5,1
430089909,5,1
430089910,5,1
430089911,5,1
430089912,5,1
430089913,5,1
430089914,5,1
430089915,5,1
430089916,5,1
430089917,5,1
430089918,5,1
430089919,5,1
430089920,5,1
430089921,5,1
430089922,5,1
430089923,5,1
430089924,5,1
430089925,5,1
430089926,5,1
430089927,5,1
430089928,5,1
430089929,5,1
430089930,5,1
430089931,5,1
430089932,5,1
430089933,5,1
430089934,5,1
430089935,5,1
430089936,5,1
430089937,5,1
430089938,5,1
430089939,5,1
430089940,5,1
430089941,5,1
430089942,5,1
430089943,5,1
430089944,5,1
430089945,5,1
430089946,5,1
430089947,5,1
430089948,5,1
430089949,5,1
430089950,5,1
430089951,5,1
430089952,5,1
430089953,5,1
430089954,5,1
430089955,5,1
430089956,5,1
430089957,5,1
430089958,5,1
430089959,5,1
430089960,5,1
430089961,5,1
430089962,5,1
430089963,5,1
430089964,5,1
430089965,5,1
430102039,5,1
430102040,5,1
430102042,5,1
430102043,5,1
430102044,5,1
430102045,5,1
430102046,5,1
430102048,5,1
430102049,5,1
430102050,5,1
430102052,5,1
430102053,5,1
430102054,5,1
430102055,5,1
430102056,5,1
430102057,5,1
430102059,5,1
430102060,5,1
430102061,5,1
430102063,5,1
430102064,5,1
430102065,5,1
430102066,5,1
430102067,5,1
430102068,5,1
430102069,5,1
430102071,5,1
430102072,5,1
430102073,5,1
430102074,5,1
430102075,5,1
430102076,5,1
430102077,5,1
430102079,5,1
430102080,5,1
430102081,5,1
430102082,5,1
430102083,5,1
430102085,5,1
430102086,5,1
430102087,5,1
430102088,5,1
430102089,5,1
430102090,5,1
430102091,5,1
430102093,5,1
430102094,5,1
430102095,5,1
430102096,5,1
430102097,5,1
430102098,5,1
430102099,5,1
430102100,5,1
430102102,5,1
430102103,5,1
430102104,5,1
430102105,5,1
430102106,5,1
430102107,5,1
430102108,5,1
430102110,5,1
430102111,5,1
430102112,5,1
430102113,5,1
430102114,5,1
430102115,5,1
430102116,5,1
430102117,5,1
430102119,5,1
430102120,5,1
430102121,5,1
430102122,5,1
430102123,5,1
430102124,5,1
430102125,5,1
430102127,5,1
430102128,5,1
430102129,5,1
430102130,5,1
430102131,5,1
430102132,5,1
430102133,5,1
430102134,5,1
430102136,5,1
430102137,5,1
430102138,5,1
430102139,5,1
430102140,5,1
430102141,5,1
430102142,5,1
430102144,5,1
430102145,5,1
430102146,5,1
430102147,5,1
430102148,5,1
430102149,5,1
430102150,5,1
430102152,5,1
430102153,5,1
430102154,5,1
430102155,5,1
430102156,5,1
430102157,5,1
430102158,5,1
430102159,5,1
430102161,5,1
430102162,5,1
430102163,5,1
430102164,5,1
430102165,5,1
430102166,5,1
430102167,5,1
430102168,5,1
430102170,5,1
430102171,5,1
430102172,5,1
430102173,5,1
430102174,5,1
430102176,5,1
430102177,5,1
430102178,5,1
430102179,5,1
430102180,5,1
430102181,5,1
430102182,5,1
430102183,5,1
430102185,5,1
430102186,5,1
430102187,5,1
430102188,5,1
430102189,5,1
430102190,5,1
430102191,5,1
430102193,5,1
430102194,5,1
430102195,5,1
430102196,5,1
430102197,5,1
430102198,5,1
430102201,5,1
430102202,5,1
430102203,5,1
430102204,5,1
430102205,5,1
430102206,5,1
430102207,5,1
430102209,5,1
430102210,5,1
430102211,5,1
430102212,5,1
430102213,5,1
430102214,5,1
430102215,5,1
430102217,5,1
430102218,5,1
430102219,5,1
430102220,5,1
430102221,5,1
430102222,5,1
430102223,5,1
430102224,5,1
430102226,5,1
430102227,5,1
430102228,5,1
430102229,5,1
430102230,5,1
430102231,5,1
430102232,5,1
430102233,5,1
430102235,5,1
430102236,5,1
430102237,5,1
430102238,5,1
430102239,5,1
430102240,5,1
430102241,5,1
430102242,5,1
430102244,5,1
430102245,5,1
430102246,5,1
430102247,5,1
430102248,5,1
430102249,5,1
430102250,5,1
430102251,5,1
430102253,5,1
430102254,5,1
430102255,5,1
430102256,5,1
430102257,5,1
430102258,5,1
430102259,5,1
430102260,5,1
430102262,5,1
430102263,5,1
430102264,5,1
430102265,5,1
430102266,5,1
430102267,5,1
430102268,5,1
430102270,5,1
430102271,5,1
430102272,5,1
430102273,5,1
430102274,5,1
430102276,5,1
430102277,5,1
430102278,5,1
430102279,5,1
430102280,5,1
430102281,5,1
430102283,5,1
430102284,5,1
430102285,5,1
430102286,5,1
430102287,5,1
430102288,5,1
430102289,5,1
430102291,5,1
430102292,5,1
430102293,5,1
430102294,5,1
430102295,5,1
430102297,5,1
430102298,5,1
430102300,5,1
430102301,5,1
430102302,5,1
430102303,5,1
430102304,5,1
430102305,5,1
430102307,5,1
430102308,5,1
430102309,5,1
430102310,5,1
430102311,5,1
430102312,5,1
430102313,5,1
430102315,5,1
430102316,5,1
430102317,5,1
430102318,5,1
430102319,5,1
